1146	269	359
1147	269	351
1148	269	375
1149	269	383
1150	269	375
1151	269	375
1152	269	507
1153	269	344
1154	269	422
1155	269	429
1156	269	130
1156	270	245
1157	270	266
1158	270	484
1159	270	390
1160	270	398
1161	270	383
1162	270	406
1163	270	461
1164	271	312
1165	271	390
1166	271	390
1167	271	414
1168	271	367
1169	271	461
1170	271	383
1171	271	390
1172	271	390
1173	271	398
1174	271	445
1175	271	476
1176	271	281
1177	271	383
1178	271	390
1179	271	359
1180	271	383
1181	272	182
1181	273	193
1182	273	476
1183	273	375
1184	274	390
1185	274	359
1186	274	375
1187	274	437
1188	274	415
1189	274	196
1189	275	208
1190	275	378
1191	275	530
1192	275	311
1193	275	404
1194	275	98
1194	276	423
1195	276	412
1196	276	412
1197	276	412
1198	276	412
1199	276	412
1200	277	420
1201	277	471
1202	277	404
1203	277	370
1204	277	488
1205	277	412
1206	277	404
1207	277	404
1208	277	513
1209	277	404
1210	277	412
1211	277	504
1212	277	420
1213	277	437
1214	277	462
1215	277	378
1216	277	387
1217	277	278
1218	277	14
1218	278	182
1218	279	70
1218	280	42
1218	281	87
1219	281	126
1219	282	412
1220	282	412
1221	282	387
1222	283	336
1222	284	194
1223	284	70
1223	285	84
1223	286	42
1223	287	140
1223	288	9
1224	288	378
1224	289	42
1225	289	420
1226	289	420
1227	289	395
1228	290	322
1228	291	73
1229	291	412
1230	291	294
1231	291	437
1232	291	182
1232	292	238
1233	293	370
1234	294	420
1235	294	278
1236	295	429
1237	295	322
1237	296	28
1237	297	42
1237	298	146
1238	298	345
1239	298	70
1239	299	325
1240	299	412
1241	299	420
1242	299	387
1243	299	563
1244	299	395
1245	299	412
1246	299	378
1247	299	404
1248	299	412
1249	299	364
1249	300	40
1250	300	387
1251	300	370
1252	300	68
1253	300	404
1254	300	387
1255	300	546
1256	300	370
1257	300	320
1258	300	412
1259	300	387
1260	300	630
1261	300	488
1262	300	429
1263	300	415
1264	300	450
1265	300	414
1266	300	180
1267	300	330
1267	301	93
1268	302	495
1269	302	240
1269	303	174
1270	303	378
1271	303	45
1271	304	90
1271	305	225
1271	306	90
1272	306	405
1273	306	441
1274	306	450
1275	306	522
1276	306	150
1276	307	300
1277	307	432
1278	307	486
1279	307	432
1280	307	450
1281	308	441
1282	308	441
1283	308	450
1284	308	450
1285	308	105
1285	309	282
1286	309	210
1286	310	45
1286	311	135
1286	312	96
1287	312	423
1288	312	333
1289	312	747
1290	312	459
1291	312	459
1292	312	612
1293	312	450
1294	312	387
1295	312	450
1296	312	369
1297	312	90
1297	313	252
1298	313	450
1299	313	261
1300	313	90
1300	314	30
1300	315	303
1301	315	423
1302	315	135
1302	316	279
1303	316	285
1303	317	240
1303	318	15
1303	319	30
1303	320	24
1304	320	345
1304	321	15
1304	322	15
1304	323	15
1304	324	42
1305	324	435
1305	325	15
1306	325	135
1306	326	333
1307	326	423
1308	328	423
1309	328	423
1310	328	441
1311	328	396
1312	328	441
1313	328	195
1313	329	15
1313	330	267
1314	331	450
1315	331	441
1316	331	351
1317	332	90
1317	333	360
1318	333	414
1319	333	432
1320	333	450
1321	334	477
1322	335	195
1322	336	225
1322	337	12
1323	337	270
1324	337	135
1324	338	387
1325	338	297
1326	339	432
1327	341	378
1328	341	468
1329	341	75
1329	342	15
1329	343	90
1329	344	243
1330	345	522
1331	345	414
1332	345	441
1333	345	423
1334	345	432
1335	345	360
1336	345	414
1337	345	459
1338	345	446
1339	345	442
1340	345	394
1341	345	471
1342	345	519
1343	345	423
1344	346	96
1344	347	144
1344	348	231
1345	348	471
1346	348	528
1347	348	404
1348	348	452
1349	348	480
1350	349	480
1351	349	548
1352	349	490
1353	349	208
1353	350	100
1354	350	256
1354	351	234
1355	351	224
1355	352	256
1356	352	394
1357	352	320
1357	353	132
1358	353	596
1359	353	490
1360	353	519
1361	353	432
1362	353	471
1363	353	461
1364	353	352
1364	354	100
1365	355	471
1366	356	480
1367	357	480
1368	357	471
1369	357	471
1370	358	423
1371	358	279
1372	358	471
1373	358	375
1374	358	461
1375	358	528
1376	358	480
1377	359	96
1377	360	32
1377	361	64
1377	362	231
1378	362	404
1379	362	500
1380	362	442
1381	362	375
1382	362	519
1383	362	471
1384	362	192
1384	363	240
1385	363	128
1385	364	16
1385	365	160
1385	366	176
1386	366	288
1386	367	116
1387	367	32
1387	368	48
1387	369	516
1388	371	404
1389	371	480
1390	371	615
1391	371	490
1392	371	442
1393	371	480
1394	371	480
1395	371	615
1396	371	336
1397	371	452
1398	371	365
1399	371	605
1400	371	356
1401	371	480
1402	371	740
1403	371	432
1404	371	224
1404	372	314
1405	372	442
1406	373	509
1407	373	327
1408	373	509
1409	373	456
1410	373	439
1411	373	643
1412	373	551
1413	373	470
1414	373	480
1415	374	187
1415	375	102
1415	376	221
1416	378	500
1417	378	170
1417	379	68
1417	380	221
1417	381	51
1418	381	388
1419	381	102
1419	382	408
1420	382	490
1421	383	500
1422	383	439
1423	383	347
1424	383	510
1425	383	510
1426	383	541
1427	383	398
1428	383	623
1429	383	419
1430	383	480
1431	383	490
1432	383	306
1432	384	136
1432	385	68
1433	385	470
1434	385	449
1435	387	480
1436	388	425
1436	389	126
1437	389	459
1438	390	85
1438	391	507
1439	391	459
1440	391	490
1441	391	480
1442	391	398
1443	391	544
1443	392	109
1444	393	470
1445	393	510
1446	393	623
1447	393	459
1448	393	510
1449	393	500
1450	393	449
1451	393	653
1452	394	470
1453	394	510
1454	394	442
1454	395	17
1454	396	31
1455	396	378
1456	396	531
1457	396	490
1458	396	602
1459	396	541
1460	398	510
1461	398	388
1462	398	551
1463	398	480
1464	398	439
1465	398	289
1465	399	211
1466	399	490
1467	399	572
1468	399	544
1468	400	211
1469	400	490
1470	400	102
1470	401	765
1471	401	408
1471	402	113
1472	402	425
1472	403	463
1473	403	490
1474	403	510
1475	403	391
1475	404	140
1476	404	286
1477	404	501
1478	404	576
1478	405	18
1479	405	497
1480	405	476
1481	405	530
1482	405	292
1483	405	519
1484	405	562
1485	405	530
1486	405	454
1487	405	681
1488	405	519
1489	405	519
1490	405	519
1491	406	540
1492	406	497
1493	406	508
1494	406	368
1495	406	724
1496	406	530
1497	406	508
1498	406	126
1498	407	350
1499	407	90
1499	408	407
1500	408	540
1501	408	306
1501	409	224
1502	409	540
1503	409	508
1504	409	486
1505	409	540
1506	409	468
1506	410	72
1507	410	504
1507	411	134
1508	411	540
1509	411	616
1510	411	486
1511	411	562
1512	411	540
1513	412	476
1514	412	476
1515	412	519
1516	412	530
1517	412	508
1518	412	476
1519	412	508
1520	412	843
1521	412	519
1522	412	443
1523	412	519
1524	412	519
1525	412	702
1526	413	584
1527	413	540
1528	413	400
1529	413	530
1530	413	540
1531	413	198
1531	414	332
1532	414	519
1533	414	789
1534	414	573
1535	414	141
1536	414	508
1537	414	508
1538	414	508
1539	414	638
1540	415	508
1541	415	540
1542	415	530
1543	415	144
1543	416	386
1544	416	519
1545	416	540
1546	416	592
1547	416	342
1547	417	76
1547	418	130
1548	418	502
1549	418	183
1550	418	662
1551	418	570
1552	418	285
1552	419	308
1553	419	274
1554	419	605
1555	419	525
1556	419	475
1556	420	95
1557	420	616
1558	420	479
1559	420	696
1560	420	536
1561	420	776
1562	421	536
1563	421	525
1564	421	38
1564	422	567
1565	423	548
1566	423	513
1567	423	388
1568	424	570
1569	425	95
1569	426	555
1570	426	570
1571	427	422
1572	427	548
1573	427	525
1574	427	559
1575	427	525
1576	428	559
1577	428	525
1578	428	536
1579	428	548
1580	428	593
1581	428	548
1582	428	548
1583	428	559
1584	428	1015
1585	428	969
1586	428	548
1587	428	616
1588	428	559
1589	429	559
1590	429	582
1591	429	559
1592	429	559
1593	429	589
1593	430	38
1594	430	570
1595	430	559
1596	430	525
1597	430	513
1598	430	190
1598	431	403
1599	432	570
1600	432	616
1601	432	548
1602	433	890
1603	433	411
1604	433	149
1605	433	399
1606	433	536
1607	433	502
1608	433	650
1609	433	570
1610	434	593
1611	434	593
1612	434	513
1613	434	525
1614	434	570
1615	434	445
1616	434	588
1617	434	576
1618	434	480
1619	435	444
1620	435	612
1621	435	684
1622	435	504
1623	435	540
1624	435	588
1625	435	396
1626	435	516
1627	435	576
1628	435	588
1629	435	552
1630	435	540
1631	435	576
1632	436	600
1633	436	540
1634	436	588
1635	436	552
1636	436	756
1637	436	576
1638	436	636
1639	437	600
1640	437	360
1641	437	576
1642	437	528
1643	437	552
1644	437	576
1645	437	480
1646	437	588
1647	437	444
1648	437	588
1649	437	600
1650	437	420
1650	438	156
1651	439	576
1652	439	400
1652	440	176
1653	440	540
1654	440	380
1654	441	124
1655	442	540
1656	442	528
1657	445	588
1658	445	600
1659	445	552
1660	445	588
1661	445	612
1662	445	564
1663	445	552
1664	445	260
1664	446	568
1665	446	636
1666	446	588
1667	446	576
1668	447	636
1669	447	576
1670	447	564
1671	447	468
1672	447	588
1673	447	672
1674	448	600
1675	448	576
1676	448	588
1677	448	40
1677	449	560
1678	449	684
1679	449	564
1680	449	648
1681	449	888
1682	449	540
1683	449	200
1683	450	400
1684	450	324
1685	450	620
1686	450	782
1687	450	555
1688	451	643
1689	451	399
1689	452	194
1690	452	933
1691	452	353
1692	452	593
1693	452	580
1694	452	618
1695	452	479
1696	452	630
1697	452	618
1698	452	668
1699	453	517
1700	453	870
1701	453	593
1702	453	643
1703	453	580
1704	453	630
1705	453	454
1706	453	630
1707	453	240
1708	453	832
1709	453	542
1710	453	832
1711	453	681
1712	453	567
1713	453	693
1714	453	719
1715	453	618
1716	453	315
1717	453	315
1718	453	341
1719	453	643
1720	453	618
1721	453	605
1722	453	630
1723	453	202
1724	453	630
1725	453	105
1725	454	437
1726	454	567
1727	454	294
1727	455	311
1728	455	668
1729	455	630
1730	455	605
1731	456	567
1732	456	290
1733	456	605
1734	456	605
1735	456	668
1736	456	605
1737	456	593
1738	456	555
1739	456	63
1739	457	328
1740	457	656
1741	457	580
1742	457	643
1743	457	769
1744	457	782
1745	457	504
1746	457	336
1746	458	294
1747	458	605
1748	460	593
1749	460	618
1750	460	593
1751	460	933
1752	461	231
1752	462	311
1753	462	662
1754	462	660
1755	462	634
1756	462	660
1757	462	858
1758	462	687
1759	462	542
1760	462	176
1760	463	405
1761	463	555
1762	463	581
1763	464	238
1764	464	660
1765	464	581
1766	464	660
1767	464	660
1767	465	106
1768	465	440
1768	466	405
1769	466	753
1770	466	462
1771	468	440
1771	469	176
1771	470	31
1772	471	396
1772	472	317
1773	472	304
1774	472	542
1775	472	542
1776	472	779
1777	472	506
1777	473	49
1778	473	647
1779	473	352
1779	474	454
1780	474	621
1781	474	88
1781	475	546
1782	475	700
1783	476	660
1784	476	634
1785	476	634
1786	476	660
1787	476	726
1788	476	700
1789	479	660
1790	479	528
1790	480	93
1791	480	198
1791	481	330
1791	482	185
1792	484	449
1793	485	220
1793	486	154
1793	487	44
1793	488	176
1793	489	185
1794	491	198
1794	492	396
1795	492	515
1796	492	396
1797	492	581
1798	492	264
1798	493	370
1799	494	634
1800	494	674
1801	494	634
1802	494	674
1803	496	621
1804	496	647
1805	497	660
1806	497	396
1806	498	225
1807	499	44
1807	500	616
1808	500	110
1808	501	537
1809	501	568
1810	501	660
1811	501	634
1812	501	154
1812	502	493
1813	504	594
1813	505	14
1814	505	542
1815	505	542
1816	505	436
1817	505	647
1818	505	476
1819	505	621
1820	505	713
1821	505	608
1822	505	568
1823	505	615
1824	505	207
1824	506	428
1825	506	663
1826	506	690
1827	506	470
1828	506	911
1829	506	677
1830	506	276
1830	507	401
1831	507	594
1832	507	253
1832	508	115
1832	509	322
1833	509	649
1834	509	677
1835	509	539
1836	509	511
1837	509	690
1838	509	552
1839	509	690
1840	509	677
1841	509	718
1842	509	649
1843	509	773
1844	509	621
1844	510	152
1845	510	483
1846	510	580
1847	510	690
1848	511	437
1848	512	226
1849	512	690
1850	512	290
1851	512	690
1852	512	594
1853	512	663
